Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
173500,4.2852,24,4865,968,2315,893,37.99,-122.32,1990.89055322796,570930.055374615,749940.430080761,81910.5021095536,25931.2363403967
162800,4.0437,32,2275,397,1233,418,38,-122.32,957.079458112074,571767.74293419,750791.259158204,82898.9080567107,26964.2951775926
85100,2.6167,42,1531,326,1271,377,37.99,-122.34,2965.97399539097,572085.163384551,751070.838280444,82733.0453915211,25322.3165325593
175000,6.0115,3,2850,544,1024,515,37.98,-122.33,3336.65269782165,570671.365503181,749655.867398931,81337.8884315935,24573.9813606243
112500,3911,4,3999,1079,1591,887,37.99,-122.33,2369.07577144487,571507.194934409,750505.300772152,82318.0951124228,25613.5535238044
212500,4125,33,44,6,23,11,38,-122.39,4399.45773595827,575818.601803418,754754.313050729,85867.7548529392,25393.1158662337
104200,716,39,246,57,316,52,37.96,-122.36,2231.72788995987,570747.22799693,749664.101850959,80700.9015721693,21611.431236947
80400,1.5347,31,1157,276,956,232,37.96,-122.36,2231.72788995987,570747.22799693,749664.101850959,80700.9015721693,21611.431236947
69800,1.8333,40,408,102,302,81,37.95,-122.36,2523.01273315322,569917.015664851,748818.88150928,79747.5128665228,20549.7823192164
81300,1.6023,35,215,45,100,34,37.95,-122.37,1795.1011336438,570501.149144487,749389.272649547,80205.0014705383,20299.6315310715
76400,0.9797,32,1298,363,716,268,37.95,-122.37,1795.1011336438,570501.149144487,749389.272649547,80205.0014705383,20299.6315310715
68600,0.7403,37,1572,402,1046,350,37.96,-122.37,1355.66666483656,571330.435566223,750233.775817214,81152.9546688585,21373.7417456464
67500,1.4583,36,60,15,42,25,37.98,-122.41,3047.55103810268,575325.47585917,754204.422489257,84895.3760506225,22985.3993082356
131300,3.9773,33,2014,410,1354,427,37.98,-122.34,3783.93539321272,571250.25619401,750222.119407337,81757.8705742638,24270.2313891246
132900,3.7562,34,3756,726,2237,686,37.98,-122.35,3782.58431557279,571829.972785926,750789.036539443,82185.1355555863,23994.7577136343
110000,6.0426,19,392,109,287,81,37.97,-122.34,4118.76168722976,570416.292022274,749374.086062689,80786.2292259562,23223.7251495726
113600,2.0353,32,1991,504,1139,423,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191
112200,2.5863,43,2178,482,1545,471,37.97,-122.35,3278.38998445355,570996.932104195,749941.718597588,81218.6643343773,22935.6462104433
113800,3.2188,31,2892,685,2104,641,37.97,-122.35,3278.38998445355,570996.932104195,749941.718597588,81218.6643343773,22935.6462104433
134100,4.6937,33,1595,292,991,300,37.97,-122.32,4180.61244532686,569257.490641803,748240.817322421,79943.4278332816,23886.3811987673
156600,4.5,33,1156,190,643,209,37.97,-122.32,4180.61244532686,569257.490641803,748240.817322421,79943.4278332816,23886.3811987673
158800,3.3125,19,5151,1335,2548,1165,37.97,-122.33,4373.42483010736,569836.477358707,748807.118465182,80361.1114788372,23541.0249657997
150100,4.4135,32,1967,348,1144,364,37.98,-122.33,3336.65269782165,570671.365503181,749655.867398931,81337.8884315935,24573.9813606243
130800,3.5463,45,1982,376,1179,398,37.97,-122.33,4373.42483010736,569836.477358707,748807.118465182,80361.1114788372,23541.0249657997
120700,2.3382,19,2237,580,1438,551,37.97,-122.34,4118.76168722976,570416.292022274,749374.086062689,80786.2292259562,23223.7251495726
129400,3.9118,46,1222,236,819,251,37.96,-122.33,4861.29818248888,569002.534644412,747959.056300955,79387.8908508664,22515.5949000032
114200,2.5164,36,2191,531,1563,524,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191
97200,1875,29,1899,524,1357,443,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191
97700,2.0724,35,1326,346,1023,295,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191
110300,2.6328,31,2449,595,1801,548,37.95,-122.35,3323.58554881155,569333.701548853,748249.151882587,79297.1612592786,20833.9480107881
93900,2.5461,34,1428,335,1272,319,37.96,-122.35,3108.1505468874,570164.840305019,749095.089599097,80255.9604977943,21881.7777557191
107800,1.8664,30,950,317,1073,280,37.96,-122.36,2231.72788995987,570747.22799693,749664.101850959,80700.9015721693,21611.431236947
133700,3375,25,1728,403,934,412,37.96,-122.32,5286.18496983539,568422.621738082,747392.038292955,78965.0020755214,22876.4855624075
182800,4.0417,34,2070,357,784,294,37.96,-122.32,5286.18496983539,568422.621738082,747392.038292955,78965.0020755214,22876.4855624075
146100,2.5769,35,1612,354,887,331,37.95,-122.32,5115.54295907766,567588.700688598,746543.947278746,77990.1550533264,21876.4905092274
120800,2.1915,22,2099,569,1135,509,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464
133300,2.1991,15,6487,1717,3408,1560,37.96,-122.34,3984.6961482758,569583.275011574,748526.740576521,79818.2503872858,22183.5873789345
103600,2.5382,33,1817,441,1220,389,37.96,-122.34,3984.6961482758,569583.275011574,748526.740576521,79818.2503872858,22183.5873789345
165100,3.7277,38,2751,522,1390,489,37.94,-122.32,4503.73129696898,566755.731677374,745696.5466273,77019.0226573881,20887.818045755
210800,5.5196,46,1901,295,833,352,37.94,-122.32,4503.73129696898,566755.731677374,745696.5466273,77019.0226573881,20887.818045755
186900,3.9464,40,1141,213,434,196,37.93,-122.32,3898.78993042499,565923.718908281,744849.838694893,76051.7471880793,19912.1548011228
144600,3.7708,42,1627,336,848,316,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464
140400,2.8833,45,1226,279,590,260,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796
140800,3.5848,47,1882,361,797,342,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796
141600,3.1571,43,1876,389,807,377,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796
139100,3.9417,42,1695,345,719,334,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796
150800,4.0526,44,1769,332,828,309,37.94,-122.33,3749.1535420877,567337.502178251,746265.001644743,77452.6543193511,20491.8254535796
134100,3.6719,45,1128,240,702,270,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557
135800,3.0313,45,1585,329,981,373,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464
142600,4.0927,46,1543,339,777,322,37.95,-122.33,4465.66722232078,568169.541523346,747111.68324499,78418.358956404,21498.7681436464
135300,3.0694,44,1675,317,806,311,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557
133400,2875,44,1788,368,933,329,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557
135100,3.2333,39,1986,427,1041,385,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557
111700,3.2833,38,1340,298,766,241,37.95,-122.34,3905.61579975938,568751.209323689,747680.085287522,78854.0689365764,21150.7576509557
111600,3.0737,45,2142,431,1318,431,37.95,-122.35,3323.58554881155,569333.701548853,748249.151882587,79297.1612592786,20833.9480107881
114600,3.6094,42,1485,290,971,303,37.95,-122.35,3323.58554881155,569333.701548853,748249.151882587,79297.1612592786,20833.9480107881
104700,2.7714,38,1042,289,773,248,37.95,-122.36,2523.01273315322,569917.015664851,748818.88150928,79747.5128665228,20549.7823192164
143300,3942,47,2313,433,947,430,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842
140300,2.7391,44,1917,444,936,435,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842
145500,1681,31,1611,455,786,411,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842
143900,3125,42,2206,451,989,444,37.94,-122.34,3060.58251764434,567920.09914002,746834.122543076,77893.825887866,20126.3610832842
105200,2.3456,45,2112,493,1406,452,37.94,-122.35,2493.31803923092,568503.520015697,747403.907795348,78342.4099790755,19793.1160504645
105200,1.6571,34,1880,459,1358,422,37.94,-122.35,2493.31803923092,568503.520015697,747403.907795348,78342.4099790755,19793.1160504645
95600,2.8967,47,1275,275,844,273,37.94,-122.35,2493.31803923092,568503.520015697,747403.907795348,78342.4099790755,19793.1160504645
81700,1.5139,38,1066,248,729,286,37.95,-122.36,2523.01273315322,569917.015664851,748818.88150928,79747.5128665228,20549.7823192164
79000,3.0862,45,907,188,479,161,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139
105800,0.9687,27,844,249,583,265,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139
72900,1.3365,26,1540,343,1007,338,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139
79700,1822,41,2591,585,1638,462,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139
71600,1.3167,49,969,229,599,195,37.94,-122.37,2128.60124585086,569672.823355045,748545.465268243,79261.310211983,19229.8233517044
88000,1.7865,19,1334,366,1048,316,37.93,-122.35,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426
84300,2.3352,28,1995,488,1182,439,37.93,-122.35,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426
79400,1.6,43,369,107,371,111,37.94,-122.36,2145.82404002402,569087.762265138,747974.355877474,78798.279993651,19493.7427953139
121600,3.05,17,1258,254,885,229,37.93,-122.36,1090.91967371519,568259.471995887,747130.527311398,77853.3549646133,18444.276199336
69100,1.0521,40,1064,266,912,239,37.94,-122.37,2128.60124585086,569672.823355045,748545.465268243,79261.310211983,19229.8233517044
37900,1.75,45,3150,756,1798,749,37.93,-122.37,1056.63530742742,568845.462394404,747702.356028998,78322.0349478968,18165.0773114544
269800,5.0524,18,3507,711,1224,676,37.91,-122.38,1780.89069730986,567782.320616695,746592.171183626,76944.7771304084,15782.0964303907
274500,4016,47,3453,779,1353,728,37.93,-122.42,4556.02879274767,571787.600608925,750571.362960404,80768.7145108258,17377.8513396404
275000,3.2875,52,154,33,89,38,37.94,-122.41,3143.49999451108,572021.205693028,750836.485594122,81182.5543156797,18555.9108626103
95000,2.1287,30,2515,481,1327,428,37.93,-122.34,2439.95044215237,567089.94866167,745988.854699294,76937.6687044278,19111.7537849022
91500,1.7257,39,2002,416,1166,395,37.93,-122.35,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426
86100,1.7727,44,1891,449,1047,432,37.93,-122.36,1090.91967371519,568259.471995887,747130.527311398,77853.3549646133,18444.276199336
87000,1.9375,42,1796,389,1107,372,37.93,-122.36,1090.91967371519,568259.471995887,747130.527311398,77853.3549646133,18444.276199336
84200,0.8641,37,709,190,644,174,37.93,-122.37,1056.63530742742,568845.462394404,747702.356028998,78322.0349478968,18165.0773114544
93800,1125,36,1954,513,1437,440,37.91,-122.33,1522.52780840752,564847.148923227,743729.129184233,74579.9877473434,17547.2422617472
94000,1.9224,36,921,200,585,236,37.92,-122.35,1364.19412095413,566846.045436625,745715.509941384,76445.6573260285,17737.3654595442
104200,1.3929,52,215,41,126,43,37.92,-122.36,498.510778078421,567432.149074814,746287.398175612,76912.8965535752,17402.5717182769
186800,4.2895,4,2851,798,1285,712,37.91,-122.35,1841.87796403172,566018.760849122,744872.360912855,75503.9762472016,16725.6321444879
90300,2.3475,34,2326,471,1356,441,37.93,-122.33,3262.35849799022,566506.420811641,745419.013856417,76490.9218982347,19496.2983634909
111500,3.0156,27,2158,424,1220,442,37.93,-122.33,3262.35849799022,566506.420811641,745419.013856417,76490.9218982347,19496.2983634909
88300,1.4423,32,2389,652,1672,584,37.93,-122.34,2439.95044215237,567089.94866167,745988.854699294,76937.6687044278,19111.7537849022
112100,2.64,45,2225,486,1304,459,37.93,-122.34,2439.95044215237,567089.94866167,745988.854699294,76937.6687044278,19111.7537849022
156300,3.2222,41,268,75,198,82,37.93,-122.35,1674.03675878676,567674.29990518,746559.359693373,77391.8564712878,18760.4466248426
140600,5.0187,29,2304,399,1377,454,37.92,-122.32,2858.81331123315,565092.666605102,744003.825846597,75088.4776981305,18951.5101069604
122400,2.2301,26,3887,779,2512,740,37.92,-122.33,2621.67020321155,565676.301645875,744573.722244989,75533.3134226361,18514.0284667894
129100,3.2674,28,4649,977,2606,953,37.92,-122.32,2858.81331123315,565092.666605102,744003.825846597,75088.4776981305,18951.5101069604
119600,2.6399,34,2669,647,1341,555,37.91,-122.32,1902.08477451056,564262.579011616,743158.510456303,74129.3703540543,18008.2875988689
167800,2.7628,39,2955,696,1417,682,37.91,-122.31,2541.13384745449,563678.836561971,742588.5585376,73686.523848312,18499.5484800087
178400,3.6417,43,2549,511,1060,528,37.91,-122.31,2541.13384745449,563678.836561971,742588.5585376,73686.523848312,18499.5484800087
177800,4.1146,45,3924,834,1992,773,37.91,-122.31,2541.13384745449,563678.836561971,742588.5585376,73686.523848312,18499.5484800087
286500,5.3433,39,2505,371,872,345,37.93,-122.31,4247.2609712629,565341.845511673,744281.330747755,75620.2765069413,20357.4042889464
253400,5.0399,36,2403,408,917,404,37.93,-122.31,4247.2609712629,565341.845511673,744281.330747755,75620.2765069413,20357.4042889464
247300,5.1067,40,3056,489,1103,481,37.93,-122.32,3898.78993042499,565923.718908281,744849.838694893,76051.7471880793,19912.1548011228
267700,6.2712,47,1911,283,697,275,37.94,-122.32,4503.73129696898,566755.731677374,745696.5466273,77019.0226573881,20887.818045755
321600,6.0677,32,3943,605,1524,614,37.92,-122.3,3923.04742194085,563927.883064401,742866.035630663,74222.1581464383,19913.9789803875
288200,5943,35,583,88,235,84,37.92,-122.29,4616.07296563214,563346.739717992,742298.144894325,73800.9484482108,20434.8451580706
401000,6516,32,1736,234,602,231,37.92,-122.29,4616.07296563214,563346.739717992,742298.144894325,73800.9484482108,20434.8451580706
304000,4.5,34,2254,357,715,306,37.93,-122.3,4734.66674630041,564760.8031888,743713.49155092,75196.6424746828,20830.1620577423
261900,3.5089,36,1526,256,696,263,37.93,-122.31,4247.2609712629,565341.845511673,744281.330747755,75620.2765069413,20357.4042889464
22500,2675,33,296,73,216,63,37.93,-122.32,3898.78993042499,565923.718908281,744849.838694893,76051.7471880793,19912.1548011228
183300,2.8456,30,1014,236,537,204,37.92,-122.31,3318.4126274715,564509.859553516,743434.596462104,74651.3803659772,19418.8612348109
220100,3724,38,1250,236,631,279,37.92,-122.31,3318.4126274715,564509.859553516,743434.596462104,74651.3803659772,19418.8612348109
195800,2.5,12,1895,600,983,519,37.92,-122.31,3318.4126274715,564509.859553516,743434.596462104,74651.3803659772,19418.8612348109
186900,3.3594,22,1119,220,565,199,37.92,-122.32,2858.81331123315,565092.666605102,744003.825846597,75088.4776981305,18951.5101069604
212200,4.1587,43,2116,407,900,361,37.92,-122.31,3318.4126274715,564509.859553516,743434.596462104,74651.3803659772,19418.8612348109
239000,4.0804,33,1615,271,710,285,37.92,-122.3,3923.04742194085,563927.883064401,742866.035630663,74222.1581464383,19913.9789803875
218100,2.7243,31,1432,348,681,348,37.91,-122.31,2541.13384745449,563678.836561971,742588.5585376,73686.523848312,18499.5484800087
200400,2.9441,39,2686,569,1159,559,37.91,-122.3,3291.86802871758,563095.924153862,742019.274970507,73251.5891733069,19018.6836018868
209100,3.6321,40,2866,617,1305,589,37.91,-122.3,3291.86802871758,563095.924153862,742019.274970507,73251.5891733069,19018.6836018868
217200,2.9219,37,2125,489,912,462,37.9,-122.3,2958.94429309126,562264.930724005,741173.211953414,72285.0932693983,18147.3676521951
223000,3.4091,41,2053,435,873,415,37.9,-122.3,2958.94429309126,562264.930724005,741173.211953414,72285.0932693983,18147.3676521951
141700,2.3946,35,1102,308,688,303,37.9,-122.3,2958.94429309126,562264.930724005,741173.211953414,72285.0932693983,18147.3676521951
162500,2.2672,30,1772,471,880,437,37.9,-122.3,2958.94429309126,562264.930724005,741173.211953414,72285.0932693983,18147.3676521951
311400,6,36,1450,235,568,234,37.92,-122.29,4616.07296563214,563346.739717992,742298.144894325,73800.9484482108,20434.8451580706
263200,5.1691,38,2591,424,905,378,37.91,-122.29,4093.29062033525,562513.84437387,741450.661300329,72824.7080908349,19563.4740773139
262000,4.0536,46,2085,346,748,354,37.91,-122.29,4093.29062033525,562513.84437387,741450.661300329,72824.7080908349,19563.4740773139
273700,5.5357,40,2085,329,796,339,37.91,-122.29,4093.29062033525,562513.84437387,741450.661300329,72824.7080908349,19563.4740773139
234900,4.4286,52,2657,500,1131,489,37.9,-122.29,3830.76867328488,561681.912749391,740603.874244235,71852.41166796,18717.611987735
358500,6.5576,38,2501,348,805,329,37.91,-122.28,4920.69711674382,561932.599815585,740882.719075291,72406.023049584,20131.8372186539
333700,6.3538,49,3191,516,1148,507,37.9,-122.28,4704.68215497521,561099.729478542,740035.207781065,71427.9700062207,19310.9661468072
287500,4.1212,52,1369,249,490,248,37.9,-122.28,4704.68215497521,561099.729478542,740035.207781065,71427.9700062207,19310.9661468072
324400,5828,41,3009,482,1053,490,37.91,-122.28,4920.69711674382,561932.599815585,740882.719075291,72406.023049584,20131.8372186539
